Ã¯Â»Â¿Id,Sentiment,Tweets
,-1,pilih ahy mules ya kontestasi politik putar politikpalsu cuih pig nose pig nose
,-1,biar korban juang ahy lawan rezim koplak nunggu komando fire fire
,-1,gak hati cermat susup masuk pantau person bowing team ahy
,-1,ayo dukung ahy dukung gembos tongue fire fire
,-1,suara ahy direbuntukan melanjuntukan program usung expressionless face
,-1,tweet kontraproduktif ahy zippermouth face zippermouth face zippermouth face
,-1,ahy sby jakarta jatim jabar presiden ngopisore ahy nyungsep jakarta
,-1,suara ahy rusak garagara nyanyi si aa peka moga sby bikin jeblos penjara pupus sana guegeram face with steam from nose
,-1,awas dadak metamorfosis kecebong brubah jd anjing jilat ahy aniessandi ok hand clapping hands
,-1,tinggal tunggu sikap ahy manuver agus clapping hands face with cold sweat face with cold sweat
,1,doa ku moga suara mas agussylvi beneran badja pilkadadki mas agus mu
,1,terima kasih mas karena anak muda berani suara ubah sama ynwa
,1,ketemu istiqlal bangga
,1,singkir kancah pilkada dki angkat ahy dunia
,1,pilkada dki ahy kualitas pimpin muda jiwa ksatria ahy dunia
,1,pilkada dki ahy keliling nusantara rajut satu indonesia jakarta
,1,ahy titip jaga pluralisme bangsa satu saing pilkada satu
,1,ahy kalah pilkada menang hati rakyat
,1,dukung ahok antem mending kaya dukung ahy kopdar biar luas tau calon
,1,ahy pilkada dki hikmah ajar uji tantang ambil matang karakternyaaiman
,1,semangat ahy faktor kalah pilkada kemarin wakil ahy maju insyaalloh
,1,upaya demokrat kenal ahy hasil pilkada jakarta ahy blusukan indonesia
,1,prinsip pimpin menang pilkada ajar dinamis
,1,pilih warga jkt mayoritas ahok calon ahok bukti putar pilkada dki mayoritas pilih ahy anies
,1,akun instagram ahy ucap selamat paslon menang pilkada dki jakarta
,1,rang selat malaka aiman kompastv sempat wawancara ahy pilkada dki
,1,ahy pilkada dki jalan martabat
,1,salam kagum ahy muda berani pensiun berani tantang ahok pilkada saat takut
,1,pilkada dki doa ahy menang mudahmudahan anies sandi menang
,1,mental kalah pilkada indonesia guru sosok ahy
,1,lsi bukti jujur surveynya pilkada dki tahap ahokdjarot disurvey langsung kalah ahy menang putar
,1,habis pilkadapileg pilpres harap ahy ketua dpr
,1,sebentar lupa gila pilkada dki mari lari ahy kepri april
,1,bilang menang bentuk yakin hasil goal goal improvisasi politik sby ahydi pilkada dki
,1,moga anies menang pilkada ahy presiden indonesia aamiin yra klop dah
,1,pilkada dki ahy hitung harap pimpin ri
,1,pikir target ahy pilkada kemarin bangun sentimen positif
,1,tolong harga sikap dukung ahy pilih sikap netral putar pilkada dki
,1,pilkada pilkades mas ahy rame
,1,pilkada putar kemarin kaos ahy dibagibagikan lingkung utan kayu jaktim
,1,semangat dukung ahysylvi pilkada laksana tentu pilih pro rakyat
,1,salah ahysilvy menang pilkada mudah silvy mio pakai helm keliling komplek pilih jamin segan
,1,maju ahysilvy aniessandi satu menang pilkada dki pilihpemimpinmuslim debatpilkadadki
,1,tunggu kualitas jiwa anies sandiapa ucap peran suara loyalis ahysilvy menang pilkada basukikeokmasukbui
,1,terimakasih ahysilvy jakarta gubernur
,1,agussilvy
,1,cakeeeppppbersatunya dukung aniessandi agussilvy
,1,lupa pilih paslon no agussilvy forri
,1,sinyal positif agussylvi rapat aniessandi pilkadadkijakarta agussilvy
,1,rapat baris komando agussilvy
,1,putar rapat baris komando aniessandi agussilvy
,1,aku kalah apa tuju great applause patut tiru demokrasi positif agussilvy
,1,salut mpok silvy aku menang paslon agussilvy salamjari kitankri tetapsemangat pilkadadki
,1,quick countttp hasil kpud putar rapat baris komando aniessandi agussilvy
,1,youtubebxrzdua tenang bening tulus mas agus yg yaa mas apreciate agussilvy
,1,mari masuk kritik bangun kalah tanding pilkadaserentak ahokdjarot agussilvy aniessandi
,1,apa hasil kau bangga agussilvy
,1,fokus menang ahy agusyudhoyono rakernasdemokrat demokratkelilingnusantara
,1,rakernas partai demokrat ahy ahy partaidemokrat lombok gilitrawangan mataram
,1,alhamdulillah ahy sambut hangat mesra intim ntb
,1,ngawal abang keliling ampenan ahy fkppi kawal bodyguard military myjob
,1,ahy knp tiap acara nya massa membludakkrn rakyat harap utk ahy pimpin negara masa yg dtg ahyforall
,1,kalah sukses yg tunda sali jadi alam tuk ahy
,1,tandatangan petisi stop hoax fitnah dukung gera bebas pers hoax fitnah ahy demokrat demokratbersamarakyat
,1,ahydemiindonesia
,1,mesti ya ya gusahy negarawan
,1,demokrat cinta nkri ahy demokrat bakti
,1,karanganbungaahok jago kalah duluan klu gitu ahy jago ahok
,1,ahy
,1,pesan ahy lupa gembira cinta indonesia
,1,salam kaum muda hormat tua ahy
,1,ahythenextleaderahyadalahkita
,1,jalan lari songsong ahy songsong
,1,langkah kuda agus yudhoyono ahy sby partaidemokrat pilakada dkijakarta
,1,muka pulang punggung terima kasih kepri demokratkelilingnusantara ahy
,1,ahy pimpin muda
,1,ahy inspirasi kaum muda gera indonesia muda indonesia emas
,1,setia ahy politik indonesia regenerasi yg matang jgn kutu loncat
,1,setia hinggahy harap masadepanbangsa
,1,ahy sapa selamatpagi indonesia
,1,ahy harap dpn bangsa
,1,puisi putri ahy wanita inspirasi  sby demokrat
,1,keren ahy
,1,wartawan u pilkada mas mas ahy skg pikir u pilkada
,1,mas agus kasih kuliah nih ahy
,1,kuliah mahasiswa perspektif ahy at umrah dompak 
,1,insya allah dahulu tuhanbakal yg nglamar ahy
,1,hmmmm calon tokoh dunia ahy
,1,ahy gembira
,1,terimakasih kpada dukung ahy tlah suara semogaamanah jakartauntukrakyat
,1,voter ahy pilih pilkadadki indonesia savenkri
,1,ahy
,1,logika pilih ahy putar psikologis pilih paslon gubernur jakarta
,1,suara pilih ahy putar pilih paslon no puataran kali selamat jakarta gubernur
,1,olahraga ahy tps siang nasional ahy olahraga siang tps
,1,ahy gaya sporty tps ahy tps pilkadadki lampost
,1,pilkadadki putar bgm ahy kelas sbg pimpin yg besar hati
,1,peduli ahy
,1,dukung ahy yg dukung ahok basis massa mayoritas pilih anies kunci menang tipis anies
,1,suara dukung ahy tentu menang salah paslon
,1,moga pilih ahy putar kebon kacang kp bal alih aniessandi jakartacoblos
,1,yuk ahy fans dukung menang gubernurmuslim
,1,bismillah moga esok jakarta milik pimpin sesuai tuntun alquran diridhai alloh swt
,1,bu sylvi contoh berani betawi utk sikap ngga ngambang banci contoh perempuan betawi tulen
,1,putar dukung mas agus yah kalah hormat menang curang
,1,tulus senang insyaallah jalan bu
,1,ahy pimpin harap bangsa
,1,ahy baik
,1,postingan januari teduh tetep ahy
,1,salam wallahulmuwafiq ilaaqwamithoriq cermin beliau nu jatuh hati ahy
,1,suka orang jiwa ahy
,1,ahy r kalah pilgub ahy
,1,kau kalahkami bangga pada ahyjalanmu panjangkesuksesan nanti saat
,1,ahy pribadi kagum pribadi mu yes bangga sikap
,1,prananda ahy demokrat sejati kagum salut nasional
,1,ah frowning face ahy no thumbs up thumbs up thumbs up
,1,agus harimurti yudhoyono lovers ahylovers annisa larasati pohan lovers alplovers dadak ahy
,1,terkadang sikap dewasa ajar muda thumbs up smiling face with hearteyes a ahy awesome
,1,bangga nyata ahy ksatria
,1,hayoo aja sibuk hapusin twit jelekin ahy face with stuckout tounges face with tears of joy
,1,ahy bagus program persija
,1,pingin lihat mas ahy debat face with stuckout tounges
,1,wahdiam tersepona pesona ahy gagalfokus deh face with stuckout tounges ayoagusyudhoyono
,1,ahy dukung harisantrinasional
,1,cerdas nasionalisme jiwa pancasilais milik ahy milik jiwa santri mondok
,1,marasa untung sign of the horns ahy
,1,dukung anies sandi ok hand bangga jiwa ahy silvy prabowo ahy folded hands folded hands
,1,ahy sylvi menang hati dukung ahysylvi panik ketar tir kubu folded hands folded hands
,1,menang anis sandi ok hand menang ahy silvy kaum pribumi hugging face hugging face
,1,ahy silvy maslahat bangsa
,1,mas ahy aniestidakkonsisten boongya debatfinalpilkadajkt menolaklupa
,1,heboh pentol band coldplay inggris chris martin dukung pasang agussylvi ahy pilkada jakarta
,1,sekjenpartaidemokrat diskusipolitikbola turun baik nkri depan ahy
,1,politik hidup smiling face with smiling eyes
,1,djarot apresiasi ahy rela rawan dukung ahok clapping hands clapping hands merahputih indonesia jakarta pilgubdki
,1,menang tunda ajar kekalahanpernyataan bijaksana ahy
,1,politik santun martabat folded hands ahy
,1,heboh ahy muncul tampil beritahati heboh ahy tampil pilkada nasional
,1,gunawan freely anggota dprd talaud pasang spanduk ahy perbtasan indonesiafilipina lanjut
,1,a h y ahy ahyall ahyforall ahyhargamati tni
,1,polling mbak buka pilih ahy pribadi gabung mbak ambil putus timses smiling face with smiling eyes
,1,sambut hangat dukung ahy gabung smiling face with smiling eyes folded hands
,1,ahy sby puji bela malu salah harap dukung politik massa demokrat
,1,nikmat syukur uji sabar selamat malam face blowing a kiss face blowing a kiss
,1,bangga juang face blowing a kiss face blowing a kiss ahy
,1,jiwa besar teladan oncoming fist oncoming fist face blowing a kiss
,1,nyesal dukung beliau face blowing a kiss face blowing a kiss bngga hadir republik ahy
,1,pimpin muda ahy raising hands raising hands raising hands
,1,menang nya ahy no hati smiling face with open mouth closed eyes smiling face with open mouth smiling eyes smiling face with smiling eyes face savouring delicious food kissing face with closed eyes face blowing a kiss smiling face with hearteyes ahy ahy
,1,rencana putus allah putus manusia smiling face with smiling eyes smiling face with smiling eyes ahy
,1,mas agus semangat dukung ahy tidur basuki maju insyaallah menang
,1,ikhlas korban ahy sia non
,1,tetep semangat mendharma bakti jiwa raga negeri smiling face with smiling eyes smiling face with smiling eyes ahy wpap art
,1,ahy mundur selang lompat news ahy
,1,harap ahy moga sinar aamiin smiling face with smiling eyes smiling face with smiling eyes
,1,nya nya ahy
,1,baca strategi politik sby calon agus yudhoyono ahy
,1,nunggu skenario ahy
,1,skenario ahy menang pilgub ahy pikir matang skenario kalah kalah menang sejati smiling face with smiling eyes smiling face with smiling eyes
,1,kah ahy sdh jiwa hasil pilkada sulit sungguh sulit deklarasi
,-1,catat warga dki hilang ahok pilkadadki
,-1,ahokmenang pilkadadki warga dki cerdas mudah provokasi isue sara kokgombalinahok
,-1,kalah pilkadadki besok kalah adil penjarakanahok
,-1,sedih hilang sosok gubenur jujur kerja keras layan warga pilkadadki ahokkalah
,-1,ahok kalah telak seluruh tps wilayah fpi ruji fokus pilkadadki
,-1,ahok menang tipis tps habib rizieq coblos ruji fokus pilkadadki
,-1,langsung deh cuit curang black campaign nongol legowo demokrasi nama hahaa pilkadadki
,-1,hasil tps rt rw lurah pela mampang sedih lihat pilkadadki ahokdjarot
,-1,pilkadadki tenang aja curang pilih yaa hati aja awasin tuh kemarin tahu sembako
,-1,tunjuk orangorang zalim haram pimpin kafir pilkadadki pilkadadki islamrahmatanlilalamin
,-1,harap jakarta bebas korupsi suara beli muslimvotemuslim ottsembakoahok pilihanmumasadepanmu pilkadadki
,-1,syukur lembar c tangan sabar colok mata ahok pilkadadki
,-1,nista agama ahok
,-1,sembako rejeki ahoker kasihan dukung ahokdjarot sembako pilkadadki
,-1,ahokers tukang plintirlihat nehh pilkadadki
,-1,selamatharisembako warga jakarta raya terima sembakonya pilih beri pilkadadki
,-1,rumit beda hitam putih pilkadadki doyan gaduh
,-1,gubernur udah bosan pilkadadki
,-1,warga dki pesan rasulullah saw serah ahli pilkadadki cc
,-1,ahok lawan djarot pilih djarot ahok ajar humas diplomasi pilkadadki
,-1,hoaks muktamar nu wajib nahdliyin pilih pimpin muslim pilkadadki
,-1,biar gue badjauntukjakarta pilkadadki
,-1,djarot kan kronologi usir sholat jumat ahokdjarot pilkadadki
,-1,iblis menghalanghalangi manusia ibadah masjid semangat ya djarot garagarapilkada pilkadad
,-1,larang pilih cagub nonmuslim habib pilih djarot pilkadadki
,-1,aneh aneh umat usir pilkada pilkadadki
,-1,sembako gratis tim langgar pasal ayat uu no thn pilkadadki
,-1,mui sesal beri gelar sunan ahok nasional mui pilkadadki
,-1,lihat ahok kalah pilkadadki menang
,-1,amat polisi kes pihak ahok ruji fokus pilkadadki
,-1,kubu badja sindir anies spanduk jakarta bersyariah pilkadadki ahokdjarot aniesbaswedan ahok jakarta
,-1,virallbocah injak baju kotak kecewa wingstourinjakarta pilkadadki freeahok
,-1,turun pangkat jakarta butuh nista agama iya
,-1,mulut ahokers jorok tanda suara anies kuat pilkadadki yangbikinberantem
,-1,pkb dukung ahokpenistaagama pilkadadki putar siapsiap tinggal pilih umat islam milu
,-1,ahokdjarot apbd alat kampanye putar
,-1,sedih indonesia batas jakarta bhinneka batas ahok savejakarta savenkri lilin ahokdjarot
,-1,djarot menang pimpin nyanyianuntukahok ya cek ahokdjarot balaikota visuallyyours
,-1,hilang ahok ahok ahokdjarot teman temanahokfair temanahok
,-1,ohh tertib ahokdjarot ya gub tertib
,-1,kafirrrrrr nista yasaveahok ripjusticeindonesia ahok ahokdjarot  iqra iqra iqra
,-1,lihat raut wajah bpk djarot bikin miris sabar kuat indonesiaberkabung ahokdjarot
,-1,remuk negara nyata bohong nyata pakai otak ahok ahokdjarot
,-1,orang diriikut pakai sarana hina gubernur riphukum ripjusticeinindonesia ahokdjarot ahokishope
,-1,remuk hati lihat beliau riphukum ripjusticeinindonesia freeahok ahokdjarot ahok ahokishope
,-1,ya politik indonesia jaman sedih riphukum ripjusticeinindonesia freeahok ahokdjarot ahok ahokishope
,-1,mental tempe benci hukum indonesa mental badja juang indonesia indonesiasatu pancasila ahokdjarot ahokishope ahok
,-1,mati hukum benar indonesia saveahok ripjusticeindonesia ahokdjarot ripjusticeindonesia tegakkankebenaran
,-1,tangis sedih djarot pd paradenyanyianuntukahok yg pimpin balai kota cek ahokdjarot
,-1,mulia buruh sidoarjo buruh demo bakar karang bunga beri masyarakat ahokdjarot
,-1,habiburokhman sindir ahok via puisi sembako aniessandigubernurkita ahokdjarot anies
,-1,buahahahhaha emang raya gak dukung raya bayar ahokdicintairakyat ahokdjarot ahok
,-1,ahokdjarot kpudkijakarta sumarmo saksi ahokdjarot tolak tandatangani rekapitulasi suara pilkada
,-1,ahokdjarot ahok abused kaum islamist radicals
,-1,deddy corbuzier sindir karang bunga ahok indoharian ahok djarot ahokdjarot karanganbunga dki jakarta dkijakarta politik
,-1,bawa ganja polisi ciduk nyanyi pro ahok ahokdjarot iwak anies aniessandi pilkadadki pilkadajakarta
,-1,takjub besar cinta warga dki ahokdjarot geli kalimatkalimat karanganbungaahok
,-1,yah nama manusia suka khilaf sayang ayang ajak komitment b ujungujungnya nyesel ahokdjarot
,-1,salah faktor kalah kompak pukul isu agama ahokdjarot
,-1,ahokdjarot menang kerja aja nuntut bom bom mau jakarta tanyakenapa
,-1,enak sih gubernur tinggal terima rapi semangat ahokdjarot
,-1,bukti ahokdjarot begtiu cinta warganyanamun kalah terhornat karna kelici jijik lawa
,-1,stress pikir duit itung bunga x rp udah dana cinta ahokdjarot lebih materi
,-1,saran dpr bikin pansus karang bunga undang lsm bentuk tim cari fakta karang bunga gila
,-1,karanganbunga karanganbungaahok ahokdjarot karang bunga sindir ahok djarot rusak
,-1,sebentar komen nih mas settingan citra suruh ahok hahaha ahokdjarot
,-1,gembira bunga ahokdjarot kaga bahas as benci tetep fokus badja yaaa perhati
,-1,dukung menang stres ni ya kembang ahokdjarot hati rakyat bohong menang menang
,-1,ya paksa putuslantas kawin paksa bandot bini susah move onnyah pilkadajakarta ahokdjarot
,-1,karang bunga ahokdjarot nyasar rumah anis orang orang ngomong ya ahokdjarot orangkokbisanyinyirbgt
,-1,masuk muri usul masuk ahokdjarot badja indonesiahebat
,-1,galon adaaqua nya saing ni ye bunga ahokdjarot
,-1,catat sejarah dunia ahokdjarot kalah banjir bunga ahokrekormuri
,-1,hati hati komentar ahokdjarot kalahpilkada ujung tuduh nyinyir
,-1,tukang karang bunga pilih ahok terima order buatin bunga orang kapir karanganbungaahok ahokdjarot
,-1,jakarta ahok bis om telolet omgombalinahok ahokdjarot ahokfornobel
,-1,lantik oktober kayak gin gak ahokdjarot ahokmandikembang
,-1,menang pilkada aniessandi yg banjir ucap selamat karang bunga ahokdjarot fenomena alam
,-1,kirim bunga ahokdjarot nyinyir juta pingsan
,-1,karanganbungaahok biar hibur diriwkkwwkkwk ahokdjarot ahokbali
,-1,sakit jiwa warga cinta ahokdjarot karanganbungaahok gombalinahok kamis lawansekulerradikal
,-1,ahokdjarot kalah sasar kreator hoax
,-1,kirim karang bunga mending bikin acara sembako ahokdjarot kalahpilkada
,-1,ahok nista agama nista orang aku agama ahokdjarot
,-1,balaikota museum paris moto lukis monalisa ahokdjarot ahokdicintairakyat savejakarta
,-1,menit sedih banget huhuhu bapak nang ahokdjarot savejakarta
,-1,haha kayak sebentar bunga tanding nih ahokdjarot
,-1,saran aja biar kalo aja ngiri nganan aja takut bikin macet kalo ikut ngiri ahokdjarot
,-1,stress guberner dukung harap warga jakarta ahokdjarot savejakarta
,-1,gak murah nih ahok gubenur sayang warga jakarta emang buang duit ahokdjarot
,-1,ya ampun sek yah dada ngelawan bangsa issue sara ahokdjarot ganti
,-1,karang bunga dikarangkarang ahokdjarot sungguh gila pasca gila tuntut jpu ahokpenistaagama
,-1,kafir laku ask ahokdjarot aniessandimenang
,-1,benci basuki benci goblok ahokdjarot badja
,-1,amat jungkal ahokdjarot strategi isis ahokdjarot
,-1,simpatik aja gin ga simpatik yak ahokri ahokdjarot
,-1,lambang mati akal waras indonesia fitnah kendali ahok ahoktumbang pilkadajakarta ahokdjarot
,-1,ahokdjarot bukti mantan ganti mantanterindah akakakakakk maapnyampah
,-1,kaji gue liat pake perspektif netral loh ya coba kalo ngomong pikir ahokdjarot
,-1,sederhana aja ya orang susah move on sok skeptis tim kontra ahok ahokdjarot
,-1,debatfinalpilkadajkt ahokdjarot jakartakerja debat retorika program wacana adil korupsi
,-1,ancam polisi sutradara video ras kampanye ahokdjarot bayar sesuai kontrak news ahokdjarot
,-1,tutup paslon minta maaf ahokdjarot laku aniessandi maaf gitu
,-1,protes iklan macetmacet streaming ahokdjarot badja
,-1,tata jakarta tata katakata debatpilkadadki gw
,-1,pilkadadki pilkada dki ras agam bukti ras china pilih ahok peluk kristen pilih ahok
,-1,lholho dukung ahok dp untuk kaum dhuafa situ uang bomb dp ahokkeok pilkadadki pilkadadki
,-1,jakarta pecah belah orang asing jakarta pecah broken heart akucoblosaniessandi pilkadadki pilkadadk
,-1,hahaha adil nih bangsa milih no cina hah speaknoevil akucoblosaniessandi pilkadadki pilkadadki
,-1,tunjuk orangorang zalim haram pimpin kafir fire fire pilkadadki pilkadadki islamrahmatanlilalamin
,-1,allah azab orang muslim pilih pimpin kafir high voltage high voltage pilkadadki pilkadadki
,-1,move on lihatin ahok djarot kalah slightly frowning face
,-1,baper ahokdjarot disappointed face
,-1,menang aniessandi kalah ahokdjarot tarik simpul yep
,-1,sembako murah ala timses ahokdjarot langgar uu milu suap suara model hina cerdas warga
,-1,ahokdjarot kalah ya gera tindak paslon gencar keri face screaming in fear face screaming in fear
,-1,ngomong pilih ahok djarot rasa banjir sih pouting face
,-1,bilang ahy cagub fpi anies cagub fpi inti ahoker buta peta politik zippermouth face
,-1,tolong gubernur knp kjp anak turun jelang pilkada dki confused face
,-1,kafir haram pimpin kafir pilkadadki pilkadadki islamrahmatanlilalamin fire fire fire fire
,-1,djarot kan kronologi usir sholat jumat ahokdjarot pilkadadki
,-1,awas serbu warga wahabi bogor depok jakartaberaswaja sjpkb pilgubdki jakartapunyasemua
,-1,pecat menteri gimana gubernur no pilihahok ahokdjarotdirosi ahok ahokdjarot jangansalahpilih
,-1,kuota habis ikut berita indonesia pilkadadki aniessandi voteahok ahokdjarot
,-1,ikut moneypolitic menang ahokdjarot seenoevil monkey
,-1,kalo bete ama m taufik pilih ahokdjarot nggak kak soooo pastiiii face with steam from nose face with steam from nose face with tears of joy smiling face with open mouth smiling eyes face with tears of joy grining face with smile eye victory hand jangantakutpilih pilihbadja
,-1,ahokdjarot anti korupkinerja kerja nyata bersih tata ruang kota jakartamakin weary face weary face
,-1,bagai survei debat menang paslon no nih aniesbaswedan ahokdjarot
,-1,pilih paslon no gagal jalan tugas leceh akal sehat ahokdjarot
,-1,dadak santun toleran gin zippermouth face zippermouth face zippermouth face gara deket tgl april face with tears of joy face with tears of joy face with tears of joy indonesia voteahok ahokdjarot ahok
,-1,kemarin bilang tuju syariah indonesia badja ahokdjarot pilkadadki
,-1,tolakjakartabersyariah tolakjakartabersyariah tolakjakartabersyariah tolakjakartabersyariah
,-1,rang fakta ikut caci maki indonesia bubarkanfpi badja ahokdjarot mat
,-1,rizieq ikut ternak akun disosmed heran akun twitter serbu pasu caci maki grining face with smile eye face screaming in fear face screaming in fear
,-1,wasekjen mui nilai video kampanye ahokdjarot suduntukan umat islam news ahokdjarot
,-1,kasih imingiming kjl orangtua ahokdjarot tipu lansia news ahokdjarot
,-1,mikir coblos belah kiri ahokdjarot face with stuckout tounges face with stuckout tounges victory hand
,-1,video kampanye ahokdjarot hancur kebhinekaan news ahokdjarot
,-1,alien serang indonesia pertempuranakhirjawarajkt deklarasippp rompiskasmaran ahokdjarot aniessandi
,-1,lulung nyampah timses anies sandi gara gara takut kena semprot ahok face with tears of joy ahokdjarot face with stuckout tounges
,-1,ahok ahokdjarot ya pilpres sabang merauke
,-1,mentang mentang nama belakang ambil untung novel iya anies gak ahokdjarot pilgubdki
,-1,ahokdjarot cari orang pintar buanyak jakarta cari orang jujur anti korupsi suka kerasitu sulit
,-1,kampanye ngomong program program tri aja pecat face with tears of joy mending liat udah hasil kerja deh ahokdjarot
,-1,timses anies ngomongnya sok kayak motivator udah ahok baik gubernur liat hasil kerja aja deh ahokdjarot
,-1,pantes polling hapus menang polling ahokdjarot besar tayang x hari dimetrotivi face with tears of joy face with tears of joy face with tears of joy
,-1,buzzer ahokdjarot galau survei polling menang aniessandi invoice bayar nih face with stuckout tounges
,-1,omong cocok fakta thumbs down thumbs down pilkadadki voteahok badja ahokdjarot dki
,-1,ahokdjarot unggul main isu strategi isu sara matang kelola strategi musuh face with stuckout tounges
,-1,nasi bungkus deteksi ahokdjarot
,1,pdip kuat menang ahokdjarot pilkadadki
,1,menang pilkadadki sungguh kalah jakarta pecah politik sara brutal
,1,hujan sembako ahokdjarot sedekah aniessandi pilkadadki
,1,hitung menang sungguh pilkadadki ahokdjarot kalah penting nasional
,1,terima kasih ahok pilkadadki
,1,kejut ahok kalah versi quick count pilkadadki apaapa tetep keren ya menginspiras
,1,serah takdir hidup tuhan jalan pilkadadki
,1,trimakasih kerja degan djarot pimpin dki pilkadadki
,1,harap hidup ahok selamat nkri tikus das pilkadadki
,1,selamat istirahat ronde lawan jahat menang pilkadajakarta pilkadadki basukidjarot
,1,kuasa tuhan kasih tuhan ambil terimakasihpakahok bangga pilih ahok pilkadadki terimakasihahok
,1,kerja bukti diomongin nyata nya menteri aja pecat pilkadadki
,1,apaapa ahok kalah aman coba ahok menang calo akhirat ribet teriakteriak monas pilkadadki pilkadadki
,1,bpk terima kasih juang dukung terbang lagipilkada
,1,artis dukung ahok selamat rekan dukung anies pilkadadki
,1,terima gubernur terima kasih gubernur sudah selisih mari satu majupilkadadki
,1,pimpin bangga pegawai pemerintahterimakasih salamjari
,1,dukung pilkada sepenuh hati moga menang menang merdeka
,1,pilkadadki cinta menang lanjut
,1,hasilc baukidjarot pilkadadki matarakyat kawalpilkada unggul tps duri kosambi cengkareng
,1,warga pluit pilih ahok kerja etnis pilkadadki wargapluit
,1,selesai setia pilkadadki
,1,nyoblos ahok senyum pilkadadki ahok
,1,warga bekasitangerangbogordepok dihimbau coblos nojangan no warga dki coblos no pilkadadki
,1,selamat pagi salam jari pilkadadki pilkadajakarta
,1,mari doa hati bersih coblos paslon no doa pilkadadki
,1,warga sultra dukung ahok djarot gubdki jakarta pilkadadki pilkadajakarta ahokmenang ahok
,1,cari pilih gubernur mimpin jakarta omong kosong besokguaahok pilkadadki pastikanbesokdua
,1,orang pimpin pimpin ribu orang ajar pimpin pilkadadki
,1,pilkadadki kh said aqil ahokdjarot jalan nu
,1,butuh pimpin mutu batas jaja kartu pilkadadki moga sukses menang
,1,pilkadadki provinsi jambi amin tuit moga purnama hidayat pilih
,1,iwan fals pilih ahok djarottahu konsisten iwan fals lawan korupsi pilkadadki
,1,tanggal pilih hati nurani ya pilkadadki badjauntukjakarta
,1,lilin rizieqpulang lilinuntukahok ahok ahokdjarot andai contoh indonesia
,1,bener banget nonton concert coldplay aja ngerti ahokdjarot
,1,ajar sabar the invisible djarot ahokselaludihati badja ahokdjarot ahokmartir
,1,dapat ahok  pimpin hebat tuhan utus utk indonesia gueahok ahokdjarot saveahok
,1,gantung kunci ahok model ahokfree ahokishope ahokdjarot basukitjahajapurnama btp ahoktakbersalah
,1,freeahok saveahok ahokfornobel ahokdjarot ahoklovers ahokbtp ahok
,1,introspeksi saveahok ripjustice basukibtp ahokdjarot indonesia indonesia
,1,cari pimpin cinta gampangmsp ahokdjarot ahokfornobel silake
,1,djarot ucap terima kasih syukur ahok penjara ahok ahokdjarot
,1,cinta ahok and djarot ahok saveahok ahokdjarot
,1,doa serta jakarta may basukibtp storyofthestreet ahok ahokdjarot
,1,lilin ahok saveahok ahokers ahokdjarot 
,1,ahok ahokhebat ahokdjarot ahoktakbersalah ripjusticeindonesia politikkotor
,1,mas keren banget selamat juang nkri harga mati saveahok ahokdjarot ripjusticeindonesia
,1,tugu proklamasi bawah sinar purnama ahok ahokdjarot ahokfree
,1,ntt ahok basukibtp saveahok ahok ahokdjarot 
,1,manado lilin ahokdjarot hukumyangtelahmati nkri harga mati
,1,lilin ahok manado ahokdjarot ripjustice riphukum manado savenkri
,1,sosok band of brothers hidup nyata demiahok ahokdjarot
,1,juta lilin adil ahokdjarot lawinforcement justice jakartauntuksemua indonesiaraya
,1,moga ahokdjarot selesai tugas negara sampe oktober pas lantik gubernur apbn ganggu amin
,1,salam sujud hormat djarot khabarnya tangguh tahan ahok setujuin malam ahok pulang
,1,moga tegar ahokdjarot
,1,dukung doa pasang juta lilin ahok manado indonesia saveahok ahokdjarot ripjusticeinindonesia
,1,manado
,1,rakyat cinta nkri juang adil justice lawinforcement ahokdjarot jakartauntuksemua
,1,semangat ya djarot doa serta ahok ahokdjarot djarot ripjusticeinindonesia
,1,bangsa diri bawa doa menang tuhan indonesia ahok ahokdjarot indonesiaberkabung
,1,orangorang cerita batman robbin lindung jakarta ahokdjarot
,1,beda kerja keras suka cari muka ahok ahokdjarot freeahok ahokishope ripjusticeindonesia riphukum
,1,dukung doa pasang lilin ahok manado indonesia saveahok ahokdjarot ahokpresidenrike
,1,jerih lelah juang bangsa korupsi tegak benar hitung tuhan gbu ahok ahokdjarot freeahok
,1,tuhan keluargakami ahok freeahok ahok adil ahokdjarot
,1,semangat djarot air mata kenang air mata tanda cinta indonesia djarot ahok ahokdjarot
,1,doa jakartaahokdjarot
,1,padu suara warga balai kota ahokdjarot
,1,sejarah indonesiabersih ahokdjarot
,1,demam karang bunga dukung ahokdjarot jalar siantar
,1,pimpin indonesia jujur kerja nyata ahok djarod is the best ahokdjarot
,1,integrasi rusun pasar bioskop rakyat ahokdjarot tunggu lanjut bawah gubernur
,1,malam keluarga balai kota anak lihat bunga monas ahokdjarot
,1,ribu bunga ahokdjarot ahokdicintairakyat jakarta
,1,ahokdjarot hati buniyani masuk bui anies pecat menteri bloon
,1,indonesia harum bunga ahokdjarot ungkap ribu bahasa cinta
,1,yaaaa bunga abal badja ahokdjarot jakarta kantor balai kota jakarta
,1,balaikota dki jakarta habis katakata ahokdjarot
,1,jakarta medan ahokdjarot ahokdicintairakyat ahokshow fadlizon jakarta
,1,karang bunga ahok kota indah ajibarang basukibtp jakarta ahok ahokdjarot dkijakarta
